lat,lon
29.32347,120.59292
29.32401,120.59249
29.32421,120.5926
29.32506,120.59146
29.32538,120.59211
29.32546,120.5929
29.32556,120.593
29.32609,120.59294
29.32646,120.59298
29.32687,120.59258
29.32719,120.59204
29.32723,120.59163
29.32721,120.59136
29.32688,120.59104
29.32683,120.59073
29.32693,120.59043
29.32755,120.58982
29.32761,120.58874
29.32823,120.58897
29.32878,120.58938
29.32884,120.58924
29.32873,120.58884
29.3292,120.58778
29.32992,120.58724
29.33017,120.58727
29.33031,120.58792
29.33067,120.58832
29.3311,120.58904
29.33137,120.58918
29.33192,120.58924
29.33201,120.58931
29.33219,120.58979
29.3322,120.59001
29.3321,120.5906
29.33188,120.59074
29.33188,120.59082
29.33247,120.59101
29.33302,120.59106
29.33321,120.59102
29.33328,120.5908
29.33328,120.59267
29.33352,120.59294
29.33356,120.59317
29.33346,120.59347
29.33328,120.59367
29.33328,120.59437
29.33348,120.59435
29.33394,120.59413
29.3342,120.59427
29.33491,120.59412
29.33529,120.59422
29.33556,120.59484
29.33619,120.59505
29.33739,120.59678
29.33729,120.59724
29.33737,120.59842
29.33725,120.59843
29.33681,120.59758
29.33594,120.59806
29.33599,120.59822
29.33637,120.59834
29.33659,120.59863
29.33653,120.59873
29.33623,120.5987
29.33614,120.59881
29.33614,120.59915
29.33655,120.59937
29.33647,120.59958
29.33618,120.59976
29.33618,120.60017
29.33681,120.60044
29.33691,120.60056
29.33679,120.60064
29.33623,120.60067
29.33613,120.60073
29.33611,120.60088
29.33698,120.60124
29.33765,120.60178
29.33726,120.60205
29.33742,120.6025
29.33736,120.6026
29.33665,120.603
29.33657,120.60315
29.33662,120.60371
29.33678,120.60425
29.33698,120.60468
29.33782,120.60573
29.33792,120.6062
29.338,120.6063
29.3381,120.60635
29.33839,120.60633
29.33872,120.606
29.33885,120.60606
29.33885,120.60617
29.33849,120.60664
29.33857,120.60671
29.33879,120.60672
29.33898,120.60704
29.33903,120.60752
29.34084,120.60882
29.34094,120.6089
29.34136,120.60975
29.34137,120.60993
29.34125,120.60994
29.34062,120.60918
29.34048,120.60914
29.34036,120.6093
29.34013,120.61046
29.33951,120.61155
29.33933,120.6122
29.33894,120.6123
29.33873,120.61238
29.33877,120.61263
29.33938,120.61361
29.33954,120.61407
29.33975,120.61427
29.33951,120.6154
29.33966,120.61614
29.33973,120.61629
29.34033,120.61667
29.34036,120.61676
29.34024,120.61687
29.3393,120.6173
29.33896,120.61755
29.33887,120.61771
29.33906,120.61865
29.33929,120.61931
29.33927,120.61962
29.33906,120.6199
29.33892,120.62033
29.33876,120.62049
29.33862,120.62051
29.33812,120.62025
29.33796,120.62026
29.33785,120.62039
29.33766,120.62123
29.33723,120.62143
29.33701,120.62168
29.33683,120.62234
29.33657,120.62265
29.33641,120.62358
29.33622,120.62383
29.33618,120.62448
29.33606,120.62476
29.33609,120.6255
29.33569,120.62595
29.33564,120.62655
29.33543,120.62711
29.33539,120.62754
29.33529,120.62769
29.3346,120.6282
29.33398,120.62859
