lat,lon
29.86221,120.89736
29.86305,120.8966
29.86313,120.89659
29.86333,120.89687
29.86351,120.89698
29.86405,120.89688
29.86463,120.89661
29.86481,120.89671
29.86504,120.897
29.86511,120.89686
29.86466,120.89613
29.8647,120.89598
29.86489,120.89594
29.86535,120.89656
29.8656,120.89655
29.86608,120.89629
29.86673,120.89569
29.86796,120.89541
29.86842,120.89502
29.86873,120.89512
29.86918,120.89555
29.86968,120.89568
29.87025,120.8962
29.87227,120.89598
29.87242,120.89594
29.8726,120.89571
29.87285,120.89566
29.87366,120.89581
29.87407,120.89604
29.87452,120.89644
29.87478,120.89655
29.87519,120.89672
29.87539,120.89691
29.87641,120.89841
29.87685,120.89957
29.87684,120.90017
29.877,120.90043
29.87781,120.90109
29.87801,120.90152
29.87804,120.90259
29.87817,120.90296
29.87864,120.90326
29.87894,120.90371
29.87894,120.90385
29.8788,120.90409
29.87805,120.90469
29.87791,120.90563
29.87789,120.90637
29.87799,120.90659
29.8788,120.90689
29.87934,120.90747
29.87966,120.90802
29.87981,120.90845
29.87964,120.90921
29.87966,120.90971
29.87996,120.91028
29.88014,120.91106
29.88059,120.91167
29.88068,120.91207
29.88064,120.91283
29.88071,120.913
29.88085,120.91323
29.88053,120.91352
29.88056,120.91425
29.88049,120.91447
29.87975,120.91432
29.87944,120.9144
29.87924,120.91422
29.87909,120.9142
29.87878,120.91433
29.87866,120.91432
29.8783,120.91404
29.878,120.91418
29.87776,120.91444
29.87739,120.91446
29.8772,120.91458
29.87702,120.91489
29.87707,120.91504
29.87701,120.9152
29.87526,120.91505
29.87495,120.91479
29.87405,120.91497
29.87314,120.91496
29.87246,120.91522
29.87203,120.91551
29.87195,120.91576
29.87195,120.91621
29.87221,120.9175
29.87245,120.91808
29.87237,120.91813
29.8721,120.91752
29.87185,120.91723
29.87157,120.91635
29.87117,120.91678
29.87073,120.91756
29.87098,120.91815
29.87093,120.91847
29.86983,120.91868
29.86956,120.91897
29.86916,120.9192
29.86905,120.91937
29.86892,120.92143
29.86914,120.9238
29.86934,120.92471
29.86907,120.92461
29.86896,120.92473
29.86855,120.92533
29.86853,120.9258
29.86802,120.92549
29.86784,120.92545
29.8676,120.92549
29.86728,120.92631
29.86713,120.92653
29.86653,120.92712
29.86646,120.92731
29.86598,120.9274
29.86585,120.92753
29.86544,120.92798
29.86523,120.92834
29.86492,120.92859
29.8647,120.92901
29.86473,120.92914
29.86577,120.9298
29.8659,120.93023
29.86627,120.93036
29.8666,120.93069
29.86697,120.93205
29.86701,120.93256
29.86688,120.93308
29.86661,120.93358
